bias,positiveness,negativeness,label
1.0,18.0,3703.0,0.0
1.0,1198.0,5060.0,0.0
1.0,225.0,3930.0,0.0
1.0,8.0,3705.0,0.0
1.0,563.0,4454.0,0.0
1.0,635.0,4644.0,0.0
1.0,117.0,4024.0,0.0
1.0,807.0,4668.0,0.0
1.0,53.0,3799.0,0.0
1.0,200.0,3833.0,0.0
1.0,189.0,3932.0,0.0
1.0,1.0,392.0,0.0
1.0,245.0,4105.0,0.0
1.0,166.0,677.0,0.0
1.0,221.0,3991.0,0.0
1.0,171.0,3847.0,0.0
1.0,53.0,3742.0,0.0
1.0,43.0,3714.0,0.0
1.0,10.0,3696.0,0.0
1.0,1.0,3675.0,0.0
1.0,379.0,4009.0,0.0
1.0,847.0,4329.0,0.0
1.0,41.0,3740.0,0.0
1.0,1.0,3675.0,0.0
1.0,113.0,3806.0,0.0
1.0,13.0,3709.0,0.0
1.0,481.0,4428.0,0.0
1.0,64.0,3752.0,0.0
1.0,1.0,3685.0,0.0
1.0,224.0,3866.0,0.0
1.0,196.0,4117.0,0.0
1.0,20.0,3698.0,0.0
1.0,116.0,3851.0,0.0
1.0,577.0,4103.0,0.0
1.0,46.0,3798.0,0.0
1.0,116.0,3766.0,0.0
1.0,192.0,4019.0,0.0
1.0,87.0,3727.0,0.0
1.0,6.0,3787.0,0.0
1.0,1.0,3676.0,0.0
1.0,6.0,3701.0,0.0
1.0,186.0,4053.0,0.0
1.0,54.0,3801.0,0.0
1.0,133.0,3837.0,0.0
1.0,292.0,7480.0,0.0
1.0,274.0,3971.0,0.0
1.0,237.0,3891.0,0.0
1.0,2.0,3676.0,0.0
1.0,120.0,3913.0,0.0
1.0,346.0,4070.0,0.0
1.0,19.0,3711.0,0.0
1.0,45.0,3707.0,0.0
1.0,278.0,3994.0,0.0
1.0,188.0,3857.0,0.0
1.0,109.0,503.0,0.0
1.0,186.0,3886.0,0.0
1.0,80.0,3995.0,0.0
1.0,2.0,3685.0,0.0
1.0,847.0,4333.0,0.0
1.0,132.0,3925.0,0.0
1.0,5.0,3691.0,0.0
1.0,45.0,3772.0,0.0
1.0,70.0,3984.0,0.0
1.0,232.0,3970.0,0.0
1.0,98.0,3845.0,0.0
1.0,2.0,3678.0,0.0
1.0,34.0,3714.0,0.0
1.0,5.0,3679.0,0.0
1.0,400.0,3946.0,0.0
1.0,78.0,3759.0,0.0
1.0,211.0,3963.0,0.0
1.0,295.0,4172.0,0.0
1.0,47.0,3700.0,0.0
1.0,5.0,3694.0,0.0
1.0,287.0,4185.0,0.0
1.0,346.0,4330.0,0.0
1.0,1.0,3676.0,0.0
1.0,24.0,3723.0,0.0
1.0,429.0,662.0,0.0
1.0,223.0,4113.0,0.0
1.0,18.0,3715.0,0.0
1.0,63.0,3720.0,0.0
1.0,7.0,3711.0,0.0
1.0,79.0,3783.0,0.0
1.0,11.0,3689.0,0.0
1.0,386.0,3921.0,0.0
1.0,468.0,4093.0,0.0
1.0,405.0,4159.0,0.0
1.0,79.0,3832.0,0.0
1.0,1053.0,4534.0,0.0
1.0,61.0,103.0,0.0
1.0,101.0,3781.0,0.0
1.0,47.0,3731.0,0.0
1.0,689.0,4629.0,0.0
1.0,284.0,4147.0,0.0
1.0,24.0,3729.0,0.0
1.0,223.0,3929.0,0.0
1.0,208.0,3849.0,0.0
1.0,26.0,173.0,0.0
1.0,1335.0,4177.0,0.0
1.0,21.0,3722.0,0.0
1.0,3.0,3678.0,0.0
1.0,532.0,4317.0,0.0
1.0,45.0,3729.0,0.0
1.0,82.0,3802.0,0.0
1.0,265.0,727.0,0.0
1.0,73.0,3867.0,0.0
1.0,280.0,3908.0,0.0
1.0,122.0,3811.0,0.0
1.0,76.0,3826.0,0.0
1.0,124.0,3932.0,0.0
1.0,32.0,3704.0,0.0
1.0,285.0,3914.0,0.0
1.0,127.0,3880.0,0.0
1.0,111.0,124.0,0.0
1.0,59.0,3774.0,0.0
1.0,767.0,4608.0,0.0
1.0,10.0,3691.0,0.0
1.0,111.0,3846.0,0.0
1.0,79.0,3834.0,0.0
1.0,337.0,4018.0,0.0
1.0,5.0,3678.0,0.0
1.0,152.0,644.0,0.0
1.0,41.0,3836.0,0.0
1.0,333.0,737.0,0.0
1.0,45.0,3790.0,0.0
1.0,534.0,7913.0,0.0
1.0,182.0,3949.0,0.0
1.0,479.0,4321.0,0.0
1.0,233.0,3974.0,0.0
1.0,318.0,4167.0,0.0
1.0,111.0,524.0,0.0
1.0,468.0,4372.0,0.0
1.0,186.0,3845.0,0.0
1.0,28.0,3757.0,0.0
1.0,178.0,3821.0,0.0
1.0,145.0,3863.0,0.0
1.0,273.0,3923.0,0.0
1.0,20.0,3710.0,0.0
1.0,10.0,3683.0,0.0
1.0,3.0,3683.0,0.0
1.0,476.0,4102.0,0.0
1.0,31.0,3801.0,0.0
1.0,250.0,4003.0,0.0
1.0,206.0,4097.0,0.0
1.0,335.0,4213.0,0.0
1.0,5.0,3682.0,0.0
1.0,18.0,3914.0,0.0
1.0,132.0,3866.0,0.0
1.0,200.0,4054.0,0.0
1.0,130.0,3826.0,0.0
1.0,751.0,4490.0,0.0
1.0,102.0,3854.0,0.0
1.0,773.0,4217.0,0.0
1.0,53.0,3720.0,0.0
1.0,72.0,3863.0,0.0
1.0,1.0,3675.0,0.0
1.0,1.0,3676.0,0.0
1.0,385.0,863.0,0.0
1.0,291.0,796.0,0.0
1.0,388.0,4459.0,0.0
1.0,121.0,4007.0,0.0
1.0,8.0,3694.0,0.0
1.0,209.0,3845.0,0.0
1.0,320.0,4228.0,0.0
1.0,23.0,3747.0,0.0
1.0,291.0,4020.0,0.0
1.0,97.0,595.0,0.0
1.0,47.0,3820.0,0.0
1.0,502.0,1155.0,0.0
1.0,104.0,3786.0,0.0
1.0,86.0,3885.0,0.0
1.0,19.0,3716.0,0.0
1.0,1.0,3680.0,0.0
1.0,213.0,240.0,0.0
1.0,3.0,3682.0,0.0
1.0,27.0,3722.0,0.0
1.0,150.0,3962.0,0.0
1.0,288.0,3986.0,0.0
1.0,264.0,3970.0,0.0
1.0,4.0,3686.0,0.0
1.0,1.0,3676.0,0.0
1.0,208.0,4022.0,0.0
1.0,204.0,297.0,0.0
1.0,175.0,4060.0,0.0
1.0,50.0,3852.0,0.0
1.0,1113.0,4509.0,0.0
1.0,75.0,3744.0,0.0
1.0,15.0,3708.0,0.0
1.0,115.0,3900.0,0.0
1.0,13.0,3691.0,0.0
1.0,90.0,3825.0,0.0
1.0,30.0,3713.0,0.0
1.0,143.0,3875.0,0.0
1.0,354.0,3859.0,0.0
1.0,237.0,621.0,0.0
1.0,51.0,3823.0,0.0
1.0,506.0,4087.0,0.0
1.0,93.0,3793.0,0.0
1.0,16.0,3807.0,0.0
1.0,125.0,18516.0,0.0
1.0,3.0,404.0,0.0
1.0,706.0,4411.0,0.0
1.0,531.0,1022.0,0.0
1.0,52.0,3744.0,0.0
1.0,230.0,4007.0,0.0
1.0,167.0,3949.0,0.0
1.0,403.0,4313.0,0.0
1.0,249.0,830.0,0.0
1.0,4.0,3692.0,0.0
1.0,121.0,7515.0,0.0
1.0,190.0,3799.0,0.0
1.0,34.0,3945.0,0.0
1.0,560.0,765.0,0.0
1.0,1.0,3675.0,0.0
1.0,250.0,4095.0,0.0
1.0,146.0,3893.0,0.0
1.0,250.0,4067.0,0.0
1.0,59.0,438.0,0.0
1.0,365.0,4335.0,0.0
1.0,112.0,3750.0,0.0
1.0,347.0,4057.0,0.0
1.0,18.0,3735.0,0.0
1.0,221.0,3893.0,0.0
1.0,224.0,3867.0,0.0
1.0,8.0,3680.0,0.0
1.0,69.0,3766.0,0.0
1.0,117.0,3827.0,0.0
1.0,92.0,504.0,0.0
1.0,78.0,3920.0,0.0
1.0,8.0,3696.0,0.0
1.0,226.0,3855.0,0.0
1.0,1.0,3676.0,0.0
1.0,55.0,3742.0,0.0
1.0,362.0,965.0,0.0
1.0,380.0,4099.0,0.0
1.0,123.0,473.0,0.0
1.0,18.0,3915.0,0.0
1.0,204.0,4074.0,0.0
1.0,180.0,282.0,0.0
1.0,229.0,3931.0,0.0
1.0,248.0,4019.0,0.0
1.0,19.0,3715.0,0.0
1.0,44.0,3749.0,0.0
1.0,35.0,3756.0,0.0
1.0,358.0,4077.0,0.0
1.0,345.0,3818.0,0.0
1.0,45.0,3754.0,0.0
1.0,74.0,3694.0,0.0
1.0,885.0,4383.0,0.0
1.0,78.0,3889.0,0.0
1.0,188.0,3794.0,0.0
1.0,378.0,4344.0,0.0
1.0,41.0,3719.0,0.0
1.0,1.0,3676.0,0.0
1.0,356.0,4038.0,0.0
1.0,757.0,4164.0,0.0
1.0,180.0,3881.0,0.0
1.0,160.0,3793.0,0.0
1.0,689.0,4203.0,0.0
1.0,1.0,3680.0,0.0
1.0,137.0,3840.0,0.0
1.0,1025.0,4868.0,0.0
1.0,32.0,3758.0,0.0
1.0,511.0,4362.0,0.0
1.0,1472.0,1321.0,0.0
1.0,37.0,3749.0,0.0
1.0,341.0,4112.0,0.0
1.0,533.0,865.0,0.0
1.0,18.0,3914.0,0.0
1.0,589.0,4249.0,0.0
1.0,29.0,3710.0,0.0
1.0,427.0,4305.0,0.0
1.0,24.0,3715.0,0.0
1.0,76.0,3766.0,0.0
1.0,96.0,3893.0,0.0
1.0,218.0,3951.0,0.0
1.0,118.0,3863.0,0.0
1.0,16.0,3790.0,0.0
1.0,2.0,3680.0,0.0
1.0,23.0,3712.0,0.0
1.0,351.0,664.0,0.0
1.0,5.0,3683.0,0.0
1.0,838.0,1274.0,0.0
1.0,104.0,4038.0,0.0
1.0,290.0,3963.0,0.0
1.0,79.0,3869.0,0.0
1.0,282.0,3979.0,0.0
1.0,20.0,3703.0,0.0
1.0,196.0,4088.0,0.0
1.0,170.0,3875.0,0.0
1.0,69.0,273.0,0.0
1.0,52.0,3712.0,0.0
1.0,11.0,3680.0,0.0
1.0,80.0,3786.0,0.0
1.0,14.0,3795.0,0.0
1.0,21.0,3814.0,0.0
1.0,277.0,4078.0,0.0
1.0,1.0,3676.0,0.0
1.0,719.0,4374.0,0.0
1.0,78.0,3879.0,0.0
1.0,171.0,4009.0,0.0
1.0,125.0,3869.0,0.0
1.0,191.0,4001.0,0.0
1.0,318.0,4130.0,0.0
1.0,55.0,3789.0,0.0
1.0,134.0,3878.0,0.0
1.0,32.0,3726.0,0.0
1.0,76.0,3764.0,0.0
1.0,127.0,3881.0,0.0
1.0,153.0,3978.0,0.0
1.0,23.0,3724.0,0.0
1.0,1.0,3676.0,0.0
1.0,35.0,3838.0,0.0
1.0,1.0,3678.0,0.0
1.0,120.0,3811.0,0.0
1.0,38.0,3851.0,0.0
1.0,226.0,3949.0,0.0
1.0,272.0,4011.0,0.0
1.0,96.0,7517.0,0.0
1.0,39.0,3716.0,0.0
1.0,150.0,3961.0,0.0
1.0,116.0,3891.0,0.0
1.0,14.0,3706.0,0.0
1.0,1.0,3678.0,0.0
1.0,231.0,4137.0,0.0
1.0,9.0,3708.0,0.0
1.0,96.0,3745.0,0.0
1.0,55.0,3780.0,0.0
1.0,8.0,3680.0,0.0
1.0,1.0,3679.0,0.0
1.0,363.0,746.0,0.0
1.0,51.0,3763.0,0.0
1.0,3.0,395.0,0.0
1.0,86.0,493.0,0.0
1.0,82.0,3759.0,0.0
1.0,239.0,3965.0,0.0
1.0,94.0,3949.0,0.0
1.0,402.0,4356.0,0.0
1.0,18.0,3697.0,0.0
1.0,542.0,4560.0,0.0
1.0,14.0,3705.0,0.0
1.0,0.0,387.0,0.0
1.0,115.0,641.0,0.0
1.0,113.0,3871.0,0.0
1.0,67.0,3828.0,0.0
1.0,11.0,407.0,0.0
1.0,314.0,4184.0,0.0
1.0,1182.0,4843.0,0.0
1.0,502.0,4064.0,0.0
1.0,1.0,3678.0,0.0
1.0,700.0,4674.0,0.0
1.0,338.0,4064.0,0.0
1.0,85.0,284.0,0.0
1.0,179.0,3959.0,0.0
1.0,19.0,3919.0,0.0
1.0,108.0,3884.0,0.0
1.0,9.0,3703.0,0.0
1.0,430.0,4139.0,0.0
1.0,153.0,3878.0,0.0
1.0,115.0,3938.0,0.0
1.0,611.0,4399.0,0.0
1.0,153.0,3909.0,0.0
1.0,71.0,3763.0,0.0
1.0,48.0,3960.0,0.0
1.0,512.0,4540.0,0.0
1.0,18.0,3914.0,0.0
1.0,371.0,3964.0,0.0
1.0,29.0,3735.0,0.0
1.0,487.0,4322.0,0.0
1.0,55.0,3692.0,0.0
1.0,424.0,4366.0,0.0
1.0,261.0,3863.0,0.0
1.0,485.0,4193.0,0.0
1.0,603.0,4283.0,0.0
1.0,636.0,4515.0,0.0
1.0,350.0,711.0,0.0
1.0,35.0,75.0,0.0
1.0,13.0,3688.0,0.0
1.0,35.0,3755.0,0.0
1.0,29.0,3711.0,0.0
1.0,243.0,4040.0,0.0
1.0,130.0,3869.0,0.0
1.0,218.0,4007.0,0.0
1.0,230.0,3813.0,0.0
1.0,587.0,3883.0,0.0
1.0,336.0,792.0,0.0
1.0,7.0,7365.0,0.0
1.0,211.0,3910.0,0.0
1.0,727.0,4550.0,0.0
1.0,676.0,4276.0,0.0
1.0,114.0,3864.0,0.0
1.0,152.0,4037.0,0.0
1.0,37.0,3838.0,0.0
1.0,23.0,3729.0,0.0
1.0,939.0,5024.0,0.0
1.0,117.0,3838.0,0.0
1.0,1.0,391.0,0.0
1.0,60.0,3819.0,0.0
1.0,41.0,3736.0,0.0
1.0,249.0,3981.0,0.0
1.0,147.0,3817.0,0.0
1.0,93.0,3798.0,0.0
1.0,18.0,3915.0,0.0
1.0,286.0,899.0,0.0
1.0,60.0,417.0,0.0
1.0,420.0,4221.0,0.0
1.0,23.0,3712.0,0.0
1.0,3.0,3683.0,0.0
1.0,77.0,3806.0,0.0
1.0,161.0,653.0,0.0
1.0,8.0,3687.0,0.0
1.0,824.0,4202.0,0.0
1.0,76.0,3789.0,0.0
1.0,22.0,3707.0,0.0
1.0,465.0,4185.0,0.0
1.0,42.0,445.0,0.0
1.0,333.0,4039.0,0.0
1.0,9.0,3684.0,0.0
1.0,772.0,4196.0,0.0
1.0,368.0,4074.0,0.0
1.0,7.0,3690.0,0.0
1.0,143.0,664.0,0.0
1.0,930.0,4751.0,0.0
1.0,1.0,3677.0,0.0
1.0,146.0,663.0,0.0
1.0,192.0,3759.0,0.0
1.0,14.0,3702.0,0.0
1.0,8.0,3714.0,0.0
1.0,57.0,3716.0,0.0
1.0,25.0,3703.0,0.0
1.0,99.0,3780.0,0.0
1.0,30.0,401.0,0.0
1.0,69.0,3722.0,0.0
1.0,92.0,3764.0,0.0
1.0,1.0,3677.0,0.0
1.0,8.0,3682.0,0.0
1.0,68.0,3896.0,0.0
1.0,151.0,3841.0,0.0
1.0,1.0,3678.0,0.0
1.0,162.0,769.0,0.0
1.0,673.0,4503.0,0.0
1.0,717.0,4169.0,0.0
1.0,89.0,3878.0,0.0
1.0,751.0,7957.0,0.0
1.0,5.0,3678.0,0.0
1.0,360.0,7569.0,0.0
1.0,27.0,3934.0,0.0
1.0,25.0,3718.0,0.0
1.0,473.0,4310.0,0.0
1.0,20.0,3944.0,0.0
1.0,54.0,3715.0,0.0
1.0,121.0,3948.0,0.0
1.0,348.0,4120.0,0.0
1.0,1.0,3677.0,0.0
1.0,140.0,3837.0,0.0
1.0,5.0,3693.0,0.0
1.0,170.0,3865.0,0.0
1.0,1.0,3676.0,0.0
1.0,362.0,3843.0,0.0
1.0,49.0,3686.0,0.0
1.0,149.0,585.0,0.0
1.0,45.0,3745.0,0.0
1.0,20.0,3924.0,0.0
1.0,1.0,3677.0,0.0
1.0,16.0,3710.0,0.0
1.0,129.0,3790.0,0.0
1.0,174.0,3845.0,0.0
1.0,380.0,4158.0,0.0
1.0,1.0,3676.0,0.0
1.0,313.0,4102.0,0.0
1.0,370.0,4177.0,0.0
1.0,7.0,3690.0,0.0
1.0,42.0,3854.0,0.0
1.0,126.0,3942.0,0.0
1.0,55.0,3724.0,0.0
1.0,37.0,3721.0,0.0
1.0,78.0,3752.0,0.0
1.0,566.0,4282.0,0.0
1.0,49.0,3685.0,0.0
1.0,323.0,3947.0,0.0
1.0,273.0,7658.0,0.0
1.0,15.0,3690.0,0.0
1.0,193.0,3835.0,0.0
1.0,111.0,3804.0,0.0
1.0,301.0,3953.0,0.0
1.0,30.0,3738.0,0.0
1.0,2.0,3678.0,0.0
1.0,105.0,3794.0,0.0
1.0,316.0,4088.0,0.0
1.0,360.0,4510.0,0.0
1.0,68.0,3899.0,0.0
1.0,16.0,3715.0,0.0
1.0,133.0,3784.0,0.0
1.0,56.0,3757.0,0.0
1.0,140.0,3808.0,0.0
1.0,58.0,3742.0,0.0
1.0,64.0,3774.0,0.0
1.0,195.0,3802.0,0.0
1.0,421.0,4213.0,0.0
1.0,98.0,3882.0,0.0
1.0,109.0,3788.0,0.0
1.0,1.0,3676.0,0.0
1.0,21.0,3739.0,0.0
1.0,373.0,827.0,0.0
1.0,241.0,3951.0,0.0
1.0,596.0,4297.0,0.0
1.0,188.0,3857.0,0.0
1.0,142.0,683.0,0.0
1.0,224.0,3776.0,0.0
1.0,64.0,3816.0,0.0
1.0,51.0,918.0,0.0
1.0,143.0,3831.0,0.0
1.0,440.0,7876.0,0.0
1.0,17.0,3708.0,0.0
1.0,216.0,4098.0,0.0
1.0,127.0,3895.0,0.0
1.0,54.0,3683.0,0.0
1.0,383.0,4151.0,0.0
1.0,145.0,4066.0,0.0
1.0,70.0,460.0,0.0
1.0,262.0,3833.0,0.0
1.0,196.0,3956.0,0.0
1.0,75.0,3733.0,0.0
1.0,166.0,227.0,0.0
1.0,1.0,389.0,0.0
1.0,103.0,3939.0,0.0
1.0,291.0,3971.0,0.0
1.0,229.0,3876.0,0.0
1.0,55.0,3739.0,0.0
1.0,144.0,3899.0,0.0
1.0,158.0,3779.0,0.0
1.0,48.0,11140.0,0.0
1.0,4.0,3679.0,0.0
1.0,85.0,3927.0,0.0
1.0,174.0,3846.0,0.0
1.0,104.0,526.0,0.0
1.0,8.0,3781.0,0.0
1.0,537.0,4300.0,0.0
1.0,78.0,3774.0,0.0
1.0,10.0,3695.0,0.0
1.0,2.0,3688.0,0.0
1.0,322.0,3947.0,0.0
1.0,256.0,4204.0,0.0
1.0,1.0,3675.0,0.0
1.0,1.0,3676.0,0.0
1.0,439.0,4221.0,0.0
1.0,13.0,3698.0,0.0
1.0,141.0,3966.0,0.0
1.0,8.0,400.0,0.0
1.0,39.0,3725.0,0.0
1.0,122.0,3772.0,0.0
1.0,68.0,3722.0,0.0
1.0,188.0,3837.0,0.0
1.0,204.0,3925.0,0.0
1.0,19.0,3733.0,0.0
1.0,456.0,4132.0,0.0
1.0,16.0,439.0,0.0
1.0,111.0,666.0,0.0
1.0,306.0,4151.0,0.0
1.0,230.0,4053.0,0.0
1.0,73.0,3837.0,0.0
1.0,9.0,3704.0,0.0
1.0,19.0,425.0,0.0
1.0,153.0,3937.0,0.0
1.0,159.0,3811.0,0.0
1.0,176.0,4037.0,0.0
1.0,67.0,3894.0,0.0
1.0,39.0,3810.0,0.0
1.0,59.0,3787.0,0.0
1.0,3.0,3687.0,0.0
1.0,3.0,3687.0,0.0
1.0,70.0,3793.0,0.0
1.0,151.0,3910.0,0.0
1.0,180.0,4034.0,0.0
1.0,31.0,3695.0,0.0
1.0,2.0,3677.0,0.0
1.0,1.0,3676.0,0.0
1.0,2.0,3677.0,0.0
1.0,14.0,3793.0,0.0
1.0,163.0,3987.0,0.0
1.0,83.0,3920.0,0.0
1.0,354.0,3855.0,0.0
1.0,164.0,597.0,0.0
1.0,408.0,4229.0,0.0
1.0,585.0,4422.0,0.0
1.0,60.0,519.0,0.0
1.0,382.0,7934.0,0.0
1.0,118.0,7619.0,0.0
1.0,245.0,431.0,0.0
1.0,118.0,3950.0,0.0
1.0,184.0,566.0,0.0
1.0,13.0,3718.0,0.0
1.0,194.0,3867.0,0.0
1.0,25.0,3938.0,0.0
1.0,118.0,434.0,0.0
1.0,288.0,4059.0,0.0
1.0,53.0,11072.0,0.0
1.0,1.0,3676.0,0.0
1.0,12.0,3724.0,0.0
1.0,14.0,3718.0,0.0
1.0,112.0,3968.0,0.0
1.0,213.0,3942.0,0.0
1.0,33.0,3726.0,0.0
1.0,23.0,3926.0,0.0
1.0,153.0,3833.0,0.0
1.0,54.0,3683.0,0.0
1.0,384.0,4490.0,0.0
1.0,611.0,4329.0,0.0
1.0,295.0,3892.0,0.0
1.0,274.0,4216.0,0.0
1.0,692.0,4480.0,0.0
1.0,106.0,526.0,0.0
1.0,297.0,639.0,0.0
1.0,358.0,4079.0,0.0
1.0,337.0,3803.0,0.0
1.0,109.0,3831.0,0.0
1.0,416.0,3972.0,0.0
1.0,54.0,3787.0,0.0
1.0,58.0,3915.0,0.0
1.0,746.0,4318.0,0.0
1.0,1.0,3683.0,0.0
1.0,2.0,3682.0,0.0
1.0,13.0,3691.0,0.0
1.0,225.0,3889.0,0.0
1.0,175.0,3899.0,0.0
1.0,44.0,3727.0,0.0
1.0,206.0,3948.0,0.0
1.0,180.0,3901.0,0.0
1.0,192.0,3758.0,0.0
1.0,29.0,3702.0,0.0
1.0,306.0,3913.0,0.0
1.0,13.0,3706.0,0.0
1.0,190.0,3933.0,0.0
1.0,248.0,450.0,0.0
1.0,26.0,3681.0,0.0
1.0,420.0,3994.0,0.0
1.0,856.0,4411.0,0.0
1.0,63.0,3732.0,0.0
1.0,447.0,4095.0,0.0
1.0,462.0,3967.0,0.0
1.0,72.0,3695.0,0.0
1.0,154.0,3860.0,0.0
1.0,194.0,3875.0,0.0
1.0,72.0,3806.0,0.0
1.0,340.0,3805.0,0.0
1.0,71.0,166.0,0.0
1.0,401.0,4040.0,0.0
1.0,8.0,3701.0,0.0
1.0,187.0,3852.0,0.0
1.0,1.0,3719.0,0.0
1.0,31.0,3772.0,0.0
1.0,38.0,3728.0,0.0
1.0,60.0,3730.0,0.0
1.0,242.0,4079.0,0.0
1.0,239.0,4002.0,0.0
1.0,183.0,861.0,0.0
1.0,258.0,3900.0,0.0
1.0,269.0,3989.0,0.0
1.0,526.0,985.0,0.0
1.0,18.0,3749.0,0.0
1.0,360.0,757.0,0.0
1.0,307.0,4035.0,0.0
1.0,471.0,4040.0,0.0
1.0,2.0,3679.0,0.0
1.0,137.0,3903.0,0.0
1.0,326.0,4078.0,0.0
1.0,362.0,4097.0,0.0
1.0,297.0,4008.0,0.0
1.0,50.0,3708.0,0.0
1.0,25.0,3704.0,0.0
1.0,23.0,3712.0,0.0
1.0,16.0,3710.0,0.0
1.0,3.0,3684.0,0.0
1.0,22.0,438.0,0.0
1.0,129.0,764.0,0.0
1.0,487.0,4265.0,0.0
1.0,219.0,4063.0,0.0
1.0,75.0,576.0,0.0
1.0,171.0,3950.0,0.0
1.0,133.0,3808.0,0.0
1.0,49.0,3739.0,0.0
1.0,28.0,3720.0,0.0
1.0,238.0,3991.0,0.0
1.0,1.0,3678.0,0.0
1.0,85.0,3802.0,0.0
1.0,14.0,402.0,0.0
1.0,87.0,3994.0,0.0
1.0,540.0,4202.0,0.0
1.0,467.0,4164.0,0.0
1.0,222.0,3839.0,0.0
1.0,88.0,3846.0,0.0
1.0,170.0,3903.0,0.0
1.0,34.0,662.0,0.0
1.0,360.0,862.0,0.0
1.0,24.0,3691.0,0.0
1.0,60.0,3840.0,0.0
1.0,606.0,910.0,0.0
1.0,1.0,3676.0,0.0
1.0,213.0,4087.0,0.0
1.0,1.0,3675.0,0.0
1.0,129.0,3787.0,0.0
1.0,213.0,3950.0,0.0
1.0,180.0,3892.0,0.0
1.0,425.0,864.0,0.0
1.0,151.0,3973.0,0.0
1.0,18.0,3914.0,0.0
1.0,11.0,407.0,0.0
1.0,16.0,3788.0,0.0
1.0,39.0,3716.0,0.0
1.0,63.0,3742.0,0.0
1.0,58.0,3746.0,0.0
1.0,462.0,4176.0,0.0
1.0,157.0,3775.0,0.0
1.0,260.0,3969.0,0.0
1.0,206.0,3885.0,0.0
1.0,600.0,4269.0,0.0
1.0,0.0,386.0,0.0
1.0,142.0,3840.0,0.0
1.0,118.0,3782.0,0.0
1.0,371.0,4147.0,0.0
1.0,2.0,3677.0,0.0
1.0,96.0,3910.0,0.0
1.0,17.0,3735.0,0.0
1.0,249.0,3983.0,0.0
1.0,137.0,3924.0,0.0
1.0,412.0,4339.0,0.0
1.0,97.0,3710.0,0.0
1.0,279.0,3935.0,0.0
1.0,254.0,7770.0,0.0
1.0,54.0,3695.0,0.0
1.0,190.0,4104.0,0.0
1.0,347.0,4330.0,0.0
1.0,91.0,4030.0,0.0
1.0,71.0,3768.0,0.0
1.0,781.0,4485.0,0.0
1.0,429.0,4210.0,0.0
1.0,463.0,4388.0,0.0
1.0,20.0,3729.0,0.0
1.0,124.0,3856.0,0.0
1.0,299.0,4403.0,0.0
1.0,2.0,391.0,0.0
1.0,1189.0,4745.0,0.0
1.0,191.0,3731.0,0.0
1.0,545.0,3797.0,0.0
1.0,41.0,3750.0,0.0
1.0,168.0,4226.0,0.0
1.0,542.0,851.0,0.0
1.0,320.0,4000.0,0.0
1.0,320.0,948.0,0.0
1.0,44.0,3828.0,0.0
1.0,144.0,4048.0,0.0
1.0,494.0,4234.0,0.0
1.0,1.0,3677.0,0.0
1.0,41.0,3735.0,0.0
1.0,1021.0,8144.0,0.0
1.0,1.0,3679.0,0.0
1.0,3.0,3684.0,0.0
1.0,296.0,4082.0,0.0
1.0,225.0,3938.0,0.0
1.0,64.0,3750.0,0.0
1.0,315.0,3990.0,0.0
1.0,298.0,3956.0,0.0
1.0,703.0,4584.0,0.0
1.0,102.0,3767.0,0.0
1.0,230.0,3962.0,0.0
1.0,110.0,4071.0,0.0
1.0,20.0,3919.0,0.0
1.0,92.0,3766.0,0.0
1.0,14.0,3690.0,0.0
1.0,1.0,3675.0,0.0
1.0,163.0,3987.0,0.0
1.0,4.0,3689.0,0.0
1.0,104.0,3891.0,0.0
1.0,274.0,3971.0,0.0
1.0,240.0,4093.0,0.0
1.0,57.0,3815.0,0.0
1.0,1.0,3675.0,0.0
1.0,2.0,3681.0,0.0
1.0,872.0,4805.0,0.0
1.0,3.0,3677.0,0.0
1.0,165.0,7699.0,0.0
1.0,498.0,4393.0,0.0
1.0,155.0,3936.0,0.0
1.0,72.0,3861.0,0.0
1.0,227.0,3842.0,0.0
1.0,181.0,3894.0,0.0
1.0,131.0,3790.0,0.0
1.0,272.0,7599.0,0.0
1.0,235.0,690.0,0.0
1.0,180.0,3860.0,0.0
1.0,128.0,3819.0,0.0
1.0,445.0,3998.0,0.0
1.0,31.0,3725.0,0.0
1.0,58.0,3731.0,0.0
1.0,8.0,3691.0,0.0
1.0,86.0,7678.0,0.0
1.0,62.0,3682.0,0.0
1.0,66.0,3845.0,0.0
1.0,116.0,3723.0,0.0
1.0,32.0,71.0,0.0
1.0,335.0,4216.0,0.0
1.0,8.0,3683.0,0.0
1.0,360.0,3987.0,0.0
1.0,687.0,4704.0,0.0
1.0,215.0,3877.0,0.0
1.0,254.0,306.0,0.0
1.0,6.0,3712.0,0.0
1.0,577.0,4160.0,0.0
1.0,496.0,4101.0,0.0
1.0,30.0,3725.0,0.0
1.0,30.0,3725.0,0.0
1.0,12.0,3705.0,0.0
1.0,134.0,3859.0,0.0
1.0,953.0,4108.0,0.0
1.0,236.0,686.0,0.0
1.0,488.0,4144.0,0.0
1.0,124.0,4002.0,0.0
1.0,123.0,3918.0,0.0
1.0,337.0,3803.0,0.0
1.0,30.0,3725.0,0.0
1.0,271.0,3992.0,0.0
1.0,1.0,3675.0,0.0
1.0,19.0,3739.0,0.0
1.0,482.0,889.0,0.0
1.0,485.0,4209.0,0.0
1.0,63.0,3784.0,0.0
